timestamp,T1,T2,T3,T4,T5,T6,T7,T8
2024-09-10 07:53:21,24.7,23.8,24.2,23.7,23.5,23.9,27.9,27.9
2024-09-10 07:53:22,24.7,23.8,24.2,23.7,23.4,23.9,27.9,27.9
2024-09-10 07:53:23,24.7,23.8,24.2,23.7,23.4,23.9,27.9,27.9
2024-09-10 07:53:24,24.7,23.8,24.2,23.8,23.4,23.8,27.9,27.9
2024-09-10 07:53:25,24.7,23.8,24.2,23.7,23.4,23.8,27.9,27.9
2024-09-10 07:53:26,24.7,23.8,24.2,23.8,23.5,23.9,27.9,27.9
2024-09-10 07:53:27,24.7,23.8,24.2,23.7,23.4,23.9,27.9,27.9
2024-09-10 07:53:28,24.7,23.8,24.2,23.7,23.4,23.9,27.9,27.9
2024-09-10 07:53:29,24.7,23.8,24.2,23.7,23.4,23.9,27.9,27.9
2024-09-10 07:53:30,24.7,23.8,24.2,23.7,23.4,23.9,27.9,28.0
2024-09-10 07:53:31,24.7,23.8,24.2,23.7,23.5,23.9,27.9,28.0
2024-09-10 07:53:32,24.7,23.8,24.2,23.8,23.5,23.9,27.9,28.0
2024-09-10 07:53:33,24.7,23.8,24.2,23.7,23.4,23.9,27.9,28.0
2024-09-10 07:53:34,24.7,23.7,24.2,23.7,23.4,23.9,27.9,28.0
2024-09-10 07:53:35,24.7,23.8,24.2,23.7,23.5,23.9,28.0,28.0
2024-09-10 07:53:36,24.7,23.8,24.2,23.7,23.4,23.9,28.0,28.0
2024-09-10 07:53:37,24.7,23.8,24.2,23.7,23.4,23.9,27.9,28.0
2024-09-10 07:53:38,24.7,23.8,24.2,23.7,23.4,23.9,27.9,28.0
2024-09-10 07:53:39,24.7,23.7,24.2,23.8,23.4,23.9,28.0,28.0
2024-09-10 07:53:40,24.7,23.8,24.2,23.7,23.4,23.9,28.0,28.0
2024-09-10 07:53:41,24.7,23.8,24.2,23.7,23.4,23.9,28.0,28.0
2024-09-10 07:53:42,24.7,23.8,24.2,23.7,23.5,23.9,28.0,28.0
2024-09-10 07:53:43,24.7,23.8,24.2,23.8,23.5,23.9,28.0,28.0
2024-09-10 07:53:44,24.7,23.8,24.2,23.8,23.4,23.9,28.0,28.0
2024-09-10 07:53:45,24.7,23.8,24.2,23.7,23.4,23.9,28.0,28.0
2024-09-10 07:53:46,24.7,23.8,24.2,23.8,23.4,23.9,28.0,28.0
2024-09-10 07:53:47,24.7,23.8,24.2,23.7,23.5,23.9,28.0,28.0
2024-09-10 07:53:48,24.7,23.8,24.2,23.8,23.4,23.9,28.0,28.0
2024-09-10 07:53:49,24.7,23.8,24.2,23.7,23.4,23.9,28.0,28.0
2024-09-10 07:53:50,24.7,23.8,24.2,23.8,23.4,23.9,28.0,28.0
2024-09-10 07:53:51,24.7,23.8,24.2,23.8,23.4,23.9,28.0,28.0
2024-09-10 07:53:52,24.7,23.8,24.2,23.8,23.5,23.9,28.0,28.0
2024-09-10 07:53:53,24.7,23.8,24.2,23.7,23.4,23.9,28.0,28.0
2024-09-10 07:53:54,24.7,23.8,24.2,23.8,23.4,23.9,28.0,28.0
2024-09-10 07:53:55,24.7,23.8,24.2,23.7,23.5,23.9,28.0,28.0
2024-09-10 07:53:56,24.7,23.8,24.2,23.8,23.5,23.9,28.0,28.0
2024-09-10 07:53:57,24.7,23.8,24.2,23.7,23.4,23.9,28.0,28.0
2024-09-10 07:53:58,24.7,23.8,24.2,23.8,23.5,23.9,28.0,28.0
2024-09-10 07:53:59,24.7,23.8,24.2,23.8,23.5,23.9,28.0,28.0
2024-09-10 07:54:00,24.7,23.8,24.2,23.7,23.4,23.9,28.0,28.1
2024-09-10 07:54:01,24.7,23.8,24.2,23.8,23.5,23.9,28.0,28.1
2024-09-10 07:54:02,24.7,23.8,24.2,23.8,23.5,23.9,28.0,28.0
2024-09-10 07:54:03,24.7,23.8,24.2,23.8,23.4,23.9,28.0,28.0
2024-09-10 07:54:04,24.7,23.8,24.2,23.7,23.5,23.9,28.1,28.1
2024-09-10 07:54:05,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:06,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:07,24.7,23.8,24.2,23.7,23.4,23.9,28.1,28.1
2024-09-10 07:54:08,24.7,23.8,24.2,23.7,23.5,23.9,28.0,28.1
2024-09-10 07:54:09,24.7,23.8,24.2,23.7,23.5,23.9,28.1,28.1
2024-09-10 07:54:10,24.7,23.8,24.2,23.7,23.5,23.9,28.1,28.1
2024-09-10 07:54:11,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:12,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:13,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:14,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:15,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:16,24.7,23.8,24.2,23.7,23.4,23.9,28.1,28.1
2024-09-10 07:54:17,24.7,23.8,24.2,23.7,23.4,23.9,28.1,28.1
2024-09-10 07:54:18,24.7,23.8,24.2,23.7,23.4,23.9,28.1,28.1
2024-09-10 07:54:19,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:20,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:21,24.7,23.8,24.2,23.7,23.4,23.9,28.1,28.1
2024-09-10 07:54:22,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:23,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:24,24.7,23.8,24.2,23.7,23.5,23.9,28.1,28.1
2024-09-10 07:54:25,24.8,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:26,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:27,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.1
2024-09-10 07:54:28,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.2
2024-09-10 07:54:29,24.7,23.8,24.2,23.8,23.4,23.9,28.1,28.2
2024-09-10 07:54:30,24.8,23.8,24.2,23.7,23.5,23.9,28.1,28.2
2024-09-10 07:54:31,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:32,24.7,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:33,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:34,24.7,23.7,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:35,24.7,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:36,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:37,24.8,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:38,24.8,23.8,24.2,23.8,23.5,23.9,28.1,28.2
2024-09-10 07:54:39,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:40,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:41,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:42,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:43,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:44,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:45,24.7,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:46,24.8,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:47,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:48,24.8,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:49,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:50,24.7,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:51,24.8,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:52,24.8,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:53,24.8,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:54,24.7,23.8,24.2,23.8,23.4,23.9,28.2,28.2
2024-09-10 07:54:55,24.7,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:56,24.7,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:57,24.8,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:58,24.8,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:54:59,24.8,23.8,24.2,23.8,23.5,23.9,28.2,28.2
2024-09-10 07:55:00,24.8,23.8,24.2,23.8,23.5,24.0,28.3,28.2
2024-09-10 07:55:01,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.2
2024-09-10 07:55:02,24.8,23.8,24.2,23.8,23.4,23.9,28.2,28.3
2024-09-10 07:55:03,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:04,24.8,23.8,24.3,23.8,23.4,23.9,28.2,28.3
2024-09-10 07:55:05,24.7,23.8,24.2,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:06,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:07,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:08,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:09,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:10,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:11,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:12,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:13,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:14,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:15,24.8,23.8,24.3,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:16,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:17,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:18,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:19,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:20,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:21,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:22,24.8,23.8,24.3,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:23,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:24,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:25,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:26,24.8,23.8,24.2,23.8,23.4,23.9,28.3,28.3
2024-09-10 07:55:27,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:28,24.8,23.8,24.2,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:55:29,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.4
2024-09-10 07:55:30,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.4
2024-09-10 07:55:31,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.4
2024-09-10 07:55:32,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.4
2024-09-10 07:55:33,24.8,23.8,24.2,23.8,23.5,23.9,28.3,28.4
2024-09-10 07:55:34,24.8,23.8,24.2,23.8,23.5,24.0,28.3,28.4
2024-09-10 07:55:35,24.8,23.8,24.3,23.8,23.5,23.9,28.3,28.3
2024-09-10 07:55:36,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:37,24.8,23.8,24.3,23.8,23.4,23.9,28.4,28.4
2024-09-10 07:55:38,24.8,23.8,24.2,23.8,23.4,24.0,28.3,28.4
2024-09-10 07:55:39,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:40,24.8,23.8,24.2,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:41,24.8,23.8,24.3,23.8,23.4,23.9,28.4,28.4
2024-09-10 07:55:42,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:43,24.8,23.8,24.3,23.8,23.4,24.0,28.4,28.4
2024-09-10 07:55:44,24.8,23.8,24.2,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:55:45,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:46,24.8,23.8,24.2,23.8,23.4,23.9,28.4,28.4
2024-09-10 07:55:47,24.8,23.8,24.2,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:55:48,24.8,23.8,24.3,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:55:49,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:50,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:51,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:52,24.8,23.8,24.3,23.8,23.4,23.9,28.4,28.4
2024-09-10 07:55:53,24.8,23.8,24.3,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:55:54,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:55,24.8,23.8,24.3,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:55:56,24.8,23.8,24.3,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:55:57,24.8,23.8,24.2,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:55:58,24.8,23.8,24.3,23.8,23.5,23.9,28.4,28.4
2024-09-10 07:55:59,24.8,23.8,24.3,23.8,23.4,24.0,28.4,28.4
2024-09-10 07:56:00,24.8,23.8,24.3,23.8,23.5,24.0,28.4,28.4
2024-09-10 07:56:01,24.8,23.8,24.3,23.8,23.5,24.0,28.4,28.5
2024-09-10 07:56:02,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.4
2024-09-10 07:56:03,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.4
2024-09-10 07:56:04,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:05,24.8,23.8,24.3,23.8,23.5,23.9,28.5,28.5
2024-09-10 07:56:06,24.8,23.8,24.3,23.8,23.5,24.0,28.4,28.5
2024-09-10 07:56:07,24.8,23.8,24.3,23.8,23.4,23.9,28.4,28.5
2024-09-10 07:56:08,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:09,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:10,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:11,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:12,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:13,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:14,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:15,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:16,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:17,24.8,23.8,24.3,23.8,23.4,24.0,28.5,28.5
2024-09-10 07:56:18,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:19,24.8,23.8,24.3,23.8,23.4,24.0,28.5,28.5
2024-09-10 07:56:20,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:21,24.8,23.8,24.3,23.8,23.4,24.0,28.5,28.5
2024-09-10 07:56:22,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:23,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:24,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:25,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:26,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:27,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:28,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:29,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:30,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:31,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:32,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:33,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.6
2024-09-10 07:56:34,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.6
2024-09-10 07:56:35,24.8,23.8,24.3,23.8,23.5,24.0,28.5,28.5
2024-09-10 07:56:36,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.5
2024-09-10 07:56:37,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:38,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:39,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:40,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:41,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:42,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:43,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:44,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:45,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:46,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:47,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:48,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:49,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:50,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:51,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:52,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:53,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:54,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:55,24.9,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:56,24.9,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:57,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:58,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:56:59,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:57:00,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:57:01,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:57:02,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:57:03,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:57:04,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:57:05,24.8,23.8,24.3,23.8,23.5,24.0,28.6,28.6
2024-09-10 07:57:06,24.9,23.8,24.3,23.9,23.5,24.0,28.6,28.6
2024-09-10 07:57:07,24.8,23.8,24.3,23.8,23.5,24.0,28.7,28.6
2024-09-10 07:57:08,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:09,24.9,23.8,24.3,23.9,23.5,24.0,28.6,28.6
2024-09-10 07:57:10,24.9,23.8,24.3,23.8,23.5,24.0,28.6,28.7
2024-09-10 07:57:11,24.8,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:12,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:13,24.9,23.9,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:14,24.8,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:15,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:16,24.8,23.8,24.3,23.8,23.5,24.0,28.7,28.6
2024-09-10 07:57:17,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:18,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:19,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:20,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:21,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:22,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:23,24.9,23.9,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:24,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:25,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:26,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:27,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:28,24.8,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:29,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:30,24.9,23.9,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:31,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.7
2024-09-10 07:57:32,24.9,23.9,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:33,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:34,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:35,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:36,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:37,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:38,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:39,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:40,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:41,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:42,24.9,23.9,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:43,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.8
2024-09-10 07:57:44,24.9,23.8,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:45,24.9,23.8,24.3,23.8,23.5,24.0,28.7,28.8
2024-09-10 07:57:46,24.9,23.9,24.3,23.9,23.5,24.0,28.7,28.7
2024-09-10 07:57:47,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.7
2024-09-10 07:57:48,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:49,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:50,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:51,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.7
2024-09-10 07:57:52,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:53,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:54,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:55,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:56,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:57,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:58,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:57:59,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:00,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:01,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:02,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:03,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:04,24.9,23.9,24.3,23.9,23.5,24.1,28.8,28.8
2024-09-10 07:58:05,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:06,24.9,23.9,24.3,23.9,23.5,24.1,28.8,28.8
2024-09-10 07:58:07,24.9,23.9,24.3,23.9,23.5,24.1,28.8,28.8
2024-09-10 07:58:08,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:09,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:10,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:11,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:12,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:13,24.9,23.8,24.3,23.9,23.5,24.1,28.8,28.8
2024-09-10 07:58:14,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:15,24.9,23.9,24.4,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:16,24.9,23.9,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:17,24.9,23.8,24.3,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:18,24.9,23.8,24.3,23.9,23.5,24.1,28.8,28.9
2024-09-10 07:58:19,24.9,23.9,24.3,23.9,23.5,24.1,28.8,28.8
2024-09-10 07:58:20,24.9,23.9,24.3,23.9,23.5,24.1,28.8,28.8
2024-09-10 07:58:21,24.9,23.9,24.4,23.9,23.5,24.0,28.8,28.8
2024-09-10 07:58:22,24.9,23.9,24.3,23.9,23.5,24.1,28.9,28.8
2024-09-10 07:58:23,24.9,23.9,24.3,23.9,23.5,24.1,28.9,28.9
2024-09-10 07:58:24,24.9,23.9,24.3,23.9,23.5,24.1,28.9,28.9
2024-09-10 07:58:25,24.9,23.9,24.3,23.9,23.5,24.1,28.9,28.8
2024-09-10 07:58:26,24.9,23.9,24.3,23.9,23.5,24.1,28.9,28.8
2024-09-10 07:58:27,24.9,23.9,24.4,23.9,23.5,24.1,28.9,28.8
2024-09-10 07:58:28,24.9,23.8,24.3,23.9,23.5,24.1,28.9,28.8
2024-09-10 07:58:29,24.9,23.9,24.4,23.9,23.5,24.1,28.9,28.8
2024-09-10 07:58:30,24.9,23.9,24.3,23.9,23.5,24.1,28.9,28.9
